No.	Sum	Result	
2002	8	A1 A6 B1 B2 C1 D1 D3 D6 
2003	8	A3 A4 B4 B5 C1 C5 D1 D3 
2004	8	A3 B4 B5 B6 C1 C5 D1 D3 
2005	8	A2 A4 B4 B5 C1 C5 D1 D3 
2006	8	A2 B1 B4 B5 C1 C5 D1 D3 
2007	8	A2 B4 B5 B6 C1 C5 D1 D3 
2008	8	A2 B4 B5 C1 C5 D1 D3 D5 
2009	8	A3 A4 B2 B4 C1 C5 D1 D4 
2010	8	A3 A4 A6 B2 B4 C1 D1 D4 
2011	8	A3 A6 B2 B4 C1 C6 D1 D4 
2012	8	A1 A4 A5 B2 C4 D1 D5 D6 
2013	8	A1 A4 B2 B3 C4 D1 D5 D6 
2014	8	A1 A4 B2 B5 C4 D1 D5 D6 
2015	8	A1 A4 B2 C1 C4 D1 D5 D6 
2016	8	A1 A5 B2 C4 C6 D1 D5 D6 
2017	8	A1 A2 B2 C4 D1 D3 D5 D6 
2018	8	A1 B3 B4 C6 D1 D3 D5 D6 
2019	8	A1 B4 B5 C6 D1 D3 D5 D6 
2020	8	A1 B4 C6 D1 D3 D4 D5 D6 
2021	8	A5 B2 B4 C6 D1 D3 D5 D6 
2022	8	B2 B3 B4 C6 D1 D3 D5 D6 
2023	8	A1 A4 A5 C4 D1 D3 D5 D6 
2024	8	A1 A4 B1 C4 D1 D3 D5 D6 
2025	8	A1 A4 B5 C4 D1 D3 D5 D6 
2026	8	A1 A4 C4 D1 D3 D4 D5 D6 
2027	8	A1 A2 C4 C6 D1 D3 D5 D6 
2028	8	A1 A5 C4 C6 D1 D3 D5 D6 
2029	8	A1 B1 C4 C6 D1 D3 D5 D6 
2030	8	A1 B5 C4 C6 D1 D3 D5 D6 
2031	8	A1 C4 C6 D1 D3 D4 D5 D6 
2032	8	A2 B6 C4 C6 D1 D3 D5 D6 
2033	8	A3 A5 B2 B6 C4 D3 D5 D6 
2034	8	A3 B1 B2 B6 C4 D3 D5 D6 
2035	8	A3 B2 B3 B6 C4 D3 D5 D6 
2036	8	A3 B5 B6 C4 C6 D3 D5 D6 
2037	8	A3 B6 C4 C6 D3 D4 D5 D6 
2038	8	A3 A4 B5 C1 C5 D1 D3 D6 
2039	8	A4 B2 B5 C1 C5 D1 D3 D6 
2040	8	A1 A2 B3 C4 C5 D1 D3 D6 
2041	8	A2 B3 C4 C5 D1 D2 D3 D6 
2042	8	A1 A2 B2 B3 C4 C5 D3 D6 
2043	8	A2 A4 B2 B3 C4 C5 D3 D6 
2044	8	A2 B2 B3 C3 C4 C5 D3 D6 
2045	8	A2 B2 B3 C4 C5 D2 D3 D6 
2046	8	A1 A2 B2 B3 C4 D3 D5 D6 
2047	8	A2 B2 B3 C3 C4 D3 D5 D6 
2048	8	A2 B2 B3 C4 D2 D3 D5 D6 
2049	8	A1 A2 B2 B5 C4 C5 C6 D6 
2050	8	A2 B2 B5 C3 C4 C5 C6 D6 
2051	8	A2 B2 B5 C4 C5 C6 D2 D6 
2052	8	A2 B2 B5 C3 C4 C6 D5 D6 
2053	8	A2 B2 C3 C4 C6 D1 D5 D6 
2054	8	A2 B2 C3 C4 D1 D3 D5 D6 
2055	8	A2 B2 C4 D1 D2 D3 D5 D6 
2056	8	A2 A4 B2 C1 D1 D3 D5 D6 
2057	8	A2 B1 B2 C1 D1 D3 D5 D6 
2058	8	A2 B2 C1 C3 D1 D3 D5 D6 
2059	8	A2 B2 C1 D1 D2 D3 D5 D6 
2060	8	A3 B3 C4 C5 D1 D3 D4 D6 
2061	8	A3 C4 C5 C6 D1 D3 D4 D6 
2062	8	A2 B3 C3 C4 D1 D3 D5 D6 
2063	8	A2 B3 C4 D1 D2 D3 D5 D6 
2064	8	A2 C1 C3 C4 D1 D3 D5 D6 
2065	8	A2 C1 C4 D1 D2 D3 D5 D6 
2066	8	A2 C3 C4 C6 D1 D3 D5 D6 
2067	8	A2 C4 C6 D1 D2 D3 D5 D6 
2068	8	A2 A4 A5 B2 C4 D1 D3 D6 
2069	8	A2 A5 B2 C3 C4 D1 D3 D6 
2070	8	A2 A5 B2 C4 D1 D2 D3 D6 
2071	8	A1 A2 A5 B3 C4 D1 D3 D6 
2072	8	A2 A4 A5 B3 C4 D1 D3 D6 
2073	8	A2 A5 B3 C3 C4 D1 D3 D6 
2074	8	A2 A5 B3 C4 D1 D2 D3 D6 
2075	8	A2 A4 A5 C1 C4 D1 D3 D6 
2076	8	A2 A5 C1 C3 C4 D1 D3 D6 
2077	8	A2 A5 C1 C4 D1 D2 D3 D6 
2078	8	A1 A2 A5 C4 C6 D1 D3 D6 
2079	8	A2 A4 A5 C4 C6 D1 D3 D6 
2080	8	A2 A5 C3 C4 C6 D1 D3 D6 
2081	8	A2 A5 C4 C6 D1 D2 D3 D6 
2082	8	A1 A2 B3 B5 C4 D1 D3 D6 
2083	8	A2 B3 B5 C4 D1 D2 D3 D6 
2084	8	A2 A4 B5 C1 C4 D1 D3 D6 
2085	8	A2 B5 C1 C3 C4 D1 D3 D6 
2086	8	A2 B5 C1 C4 D1 D2 D3 D6 
2087	8	A1 A2 B5 C4 C6 D1 D3 D6 
2088	8	A2 B5 C3 C4 C6 D1 D3 D6 
2089	8	A2 B5 C4 C6 D1 D2 D3 D6 
2090	8	A1 A2 A5 B2 B3 C4 D3 D6 
2091	8	A2 A5 B2 B3 C3 C4 D3 D6 
2092	8	A2 A5 B2 B3 C4 D2 D3 D6 
2093	8	A1 A2 B2 B3 C1 D3 D5 D6 
2094	8	A2 B1 B2 B3 C1 D3 D5 D6 
2095	8	A2 B2 B3 C1 C3 D3 D5 D6 
2096	8	A2 B2 B3 C1 D2 D3 D5 D6 
2097	8	A5 B2 B4 B6 C1 C6 D1 D6 
2098	8	A2 A5 B1 B2 B4 C6 D1 D5 
2099	8	A2 A5 B2 B4 C6 D1 D3 D5 
2100	8	A5 A6 B2 B4 C5 C6 D1 D5 
2101	8	A5 B2 B4 C1 C6 D1 D4 D5 
2102	8	A1 A3 B4 B5 B6 C5 C6 D6 
2103	8	A3 B4 B5 B6 C3 C5 C6 D6 
2104	8	A3 B4 B5 B6 C5 C6 D2 D6 
2105	8	A1 A3 B4 B6 C5 C6 D4 D6 
2106	8	A3 B4 B6 C3 C5 C6 D4 D6 
2107	8	A3 B4 B6 C5 C6 D2 D4 D6 
2108	8	A1 A2 B2 B4 C5 C6 D1 D5 
2109	8	A2 B1 B2 B4 C5 C6 D1 D5 
2110	8	A2 B2 B4 C5 C6 D1 D2 D5 
2111	8	A1 B2 B4 B5 C5 C6 D1 D5 
2112	8	B2 B4 B5 C3 C5 C6 D1 D5 
2113	8	B2 B4 B5 C5 C6 D1 D2 D5 
2114	8	A1 B2 B4 C5 C6 D1 D4 D5 
2115	8	B2 B4 C3 C5 C6 D1 D4 D5 
2116	8	B2 B4 C5 C6 D1 D2 D4 D5 
2117	8	A2 A5 B2 B4 B6 C6 D3 D6 
2118	8	A2 B2 B4 B6 C5 C6 D3 D6 
2119	8	A1 A3 A4 B1 B2 B4 D3 D6 
2120	8	A3 A4 B1 B2 B4 C3 D3 D6 
2121	8	A3 A4 B1 B2 B4 D2 D3 D6 
2122	8	A2 A3 A6 B4 C4 C5 D3 D6 
2123	8	A2 A3 A6 B4 C5 D3 D5 D6 
2124	8	A1 A2 A5 A6 B2 B4 D3 D6 
2125	8	A2 A5 A6 B2 B4 B6 D3 D6 
2126	8	A2 A5 A6 B2 B4 C3 D3 D6 
2127	8	A2 A5 A6 B2 B4 D2 D3 D6 
2128	8	A1 A2 A6 B2 B4 C5 D3 D6 
2129	8	A2 A6 B2 B4 B6 C5 D3 D6 
2130	8	A2 A6 B2 B4 C3 C5 D3 D6 
2131	8	A2 A6 B2 B4 C5 D2 D3 D6 
2132	8	A1 A2 A5 B2 B4 C1 D3 D6 
2133	8	A2 A5 B2 B4 C1 C3 D3 D6 
2134	8	A2 A5 B2 B4 C1 D2 D3 D6 
2135	8	A1 A2 B2 B4 C1 C5 D3 D6 
2136	8	A2 B2 B4 C1 C3 C5 D3 D6 
2137	8	A2 B2 B4 C1 C5 D2 D3 D6 
2138	8	A5 A6 B2 B4 C3 D1 D3 D6 
2139	8	A5 A6 B2 B4 D1 D2 D3 D6 
2140	8	A2 B1 B2 C1 C3 D1 D3 D6 
2141	8	A2 B1 B2 C1 D1 D2 D3 D6 
2142	8	A3 B2 B4 B6 C1 C5 C6 D1 
2143	8	A3 B2 B4 C1 C4 C5 C6 D1 
2144	8	A3 B2 B4 B6 C1 C5 D1 D3 
2145	8	A3 B2 B4 C1 C4 C5 D1 D3 
2146	8	A2 A6 B1 B4 C3 C5 C6 D6 
2147	8	A2 A6 B1 B4 C5 C6 D2 D6 
2148	8	A2 A3 B4 B6 C1 C5 D1 D3 
2149	8	A3 B3 B4 C1 C4 C5 D1 D3 
2150	8	A2 A5 B2 C1 C3 D1 D3 D6 
2151	8	A2 A5 B2 C1 D1 D2 D3 D6 
2152	8	A1 A2 A5 B2 B3 C1 D3 D6 
2153	8	A2 A5 B2 B3 C1 C3 D3 D6 
2154	8	A2 A5 B2 B3 C1 D2 D3 D6 
2155	8	A1 A2 B1 B2 B3 C1 D3 D6 
2156	8	A2 B1 B2 B3 C1 C3 D3 D6 
2157	8	A2 B1 B2 B3 C1 D2 D3 D6 
2158	8	A1 A2 B2 B3 C1 C5 D3 D6 
2159	8	A2 B2 B3 C1 C3 C5 D3 D6 
2160	8	A2 B2 B3 C1 C5 D2 D3 D6 
2161	8	A1 A2 B2 B4 C1 C5 C6 D1 
2162	8	A2 B2 B4 B6 C1 C5 C6 D1 
2163	8	A2 B2 B4 C1 C3 C5 C6 D1 
2164	8	A2 B2 B4 C1 C5 C6 D1 D2 
2165	8	A2 B2 B4 C1 C5 C6 D1 D4 
2166	8	A2 B4 B6 C1 C5 C6 D1 D3 
2167	8	A2 A5 B2 B4 C1 C6 D1 D4 
2168	8	A1 A2 A4 B2 C4 C5 D1 D5 
2169	8	A2 A4 B2 C3 C4 C5 D1 D5 
2170	8	A2 A4 B2 C4 C5 D1 D2 D5 
2171	8	A1 A2 B1 B2 C4 C5 D1 D5 
2172	8	A2 B1 B2 B5 C4 C5 D1 D5 
2173	8	A2 B1 B2 C4 C5 D1 D2 D5 
2174	8	A1 A2 B2 C4 C5 C6 D1 D5 
2175	8	A2 B2 C3 C4 C5 C6 D1 D5 
2176	8	A2 B2 C4 C5 C6 D1 D2 D5 
2177	8	A1 A2 B2 C4 C5 D1 D3 D5 
2178	8	A2 B2 C3 C4 C5 D1 D3 D5 
2179	8	A2 B2 C4 C5 D1 D2 D3 D5 
2180	8	A1 A2 A6 B1 C4 C5 D1 D5 
2181	8	A2 A6 B1 B5 C4 C5 D1 D5 
2182	8	A2 A6 B1 B6 C4 C5 D1 D5 
2183	8	A2 A6 B1 C4 C5 D1 D2 D5 
2184	8	A2 A6 B1 C4 C5 D1 D4 D5 
2185	8	A1 A2 B1 C2 C4 C5 D1 D5 
2186	8	A2 B1 B5 C2 C4 C5 D1 D5 
2187	8	A2 B1 B6 C2 C4 C5 D1 D5 
2188	8	A2 B1 C2 C4 C5 D1 D2 D5 
2189	8	A2 B1 C2 C4 C5 D1 D4 D5 
2190	8	A1 A2 B2 C1 C5 C6 D1 D5 
2191	8	A2 B2 B6 C1 C5 C6 D1 D5 
2192	8	A2 B2 C1 C3 C5 C6 D1 D5 
2193	8	A2 B2 C1 C5 C6 D1 D2 D5 
2194	8	A2 B2 C1 C5 C6 D1 D4 D5 
2195	8	A2 A6 B3 C1 C5 C6 D1 D4 
2196	8	A2 B2 B3 C1 C3 C5 C6 D1 
2197	8	A2 B2 B3 C1 C5 C6 D1 D4 
2198	8	A1 A3 B1 B2 B4 C4 D3 D6 
2199	8	A3 B1 B2 B4 C4 D2 D3 D6 
2200	8	A1 A3 B1 B2 B4 C4 D4 D6 
2201	8	A3 B1 B2 B4 C4 D2 D4 D6 
2202	8	A1 A3 A5 A6 B4 B5 C4 D6 
2203	8	A3 A4 A5 A6 B4 B5 C4 D6 
2204	8	A3 A5 A6 B4 B5 C4 D2 D6 
2205	8	A1 A3 A6 B4 B5 C1 C4 D6 
2206	8	A2 A3 A6 B4 B5 C1 C4 D6 
2207	8	A3 A6 B4 B5 C1 C2 C4 D6 
2208	8	A3 A6 B4 B5 C1 C4 D2 D6 
2209	8	A1 A3 A6 B4 B5 C4 C6 D6 
2210	8	A2 A3 A6 B4 B5 C4 C6 D6 
2211	8	A3 A4 A6 B4 B5 C4 C6 D6 
2212	8	A3 A6 B4 B5 C2 C4 C6 D6 
2213	8	A3 A6 B4 B5 C4 C6 D2 D6 
2214	8	A3 A6 B4 B5 C4 C6 D5 D6 
2215	8	A1 A2 A4 A5 B2 C4 D1 D5 
2216	8	A2 A4 A5 B2 C3 C4 D1 D5 
2217	8	A2 A4 A5 B2 C4 D1 D2 D5 
2218	8	A1 A2 A5 B1 B2 C4 D1 D5 
2219	8	A2 A5 B1 B2 C3 C4 D1 D5 
2220	8	A2 A5 B1 B2 C4 D1 D2 D5 
2221	8	A1 A2 A5 B2 C4 D1 D3 D5 
2222	8	A2 A5 B2 C3 C4 D1 D3 D5 
2223	8	A2 A5 B2 C4 D1 D2 D3 D5 
2224	8	A1 A2 A6 B1 B2 C4 D1 D5 
2225	8	A2 A6 B1 B2 C3 C4 D1 D5 
2226	8	A2 A6 B1 B2 C4 D1 D2 D5 
2227	8	A2 A5 B2 C1 C6 D1 D4 D5 
2228	8	A1 A2 A4 B2 B3 C4 C5 D6 
2229	8	A2 A4 B2 B3 C3 C4 C5 D6 
2230	8	A2 A4 B2 B3 C4 C5 D2 D6 
2231	8	A1 A2 B2 B3 C4 C5 C6 D6 
2232	8	A2 B2 B3 C3 C4 C5 C6 D6 
2233	8	A2 B2 B3 C4 C5 C6 D2 D6 
2234	8	A1 A2 A4 B2 B3 C4 D5 D6 
2235	8	A2 A4 B2 B3 C3 C4 D5 D6 
2236	8	A2 A4 B2 B3 C4 D2 D5 D6 
2237	8	A2 B2 B3 C3 C4 C6 D5 D6 
2238	8	A1 A2 A3 B4 B6 C5 C6 D6 
2239	8	A2 A3 B4 B6 C3 C5 C6 D6 
2240	8	A2 A3 B4 B6 C5 C6 D2 D6 
2241	8	A1 A3 A5 B4 B6 C5 C6 D6 
2242	8	A3 A5 B1 B4 B6 C5 C6 D6 
2243	8	A3 A5 B4 B6 C3 C5 C6 D6 
2244	8	A3 A5 B4 B6 C5 C6 D2 D6 
2245	8	A1 A3 B4 B6 C1 C5 C6 D6 
2246	8	A3 B1 B4 B6 C1 C5 C6 D6 
2247	8	A3 B4 B6 C1 C3 C5 C6 D6 
2248	8	A3 B4 B6 C1 C5 C6 D2 D6 
2249	8	A1 A3 A5 B2 B6 C4 D5 D6 
2250	8	A3 A5 B1 B2 B6 C4 D5 D6 
2251	8	A3 A5 B2 B6 C3 C4 D5 D6 
2252	8	A3 A5 B2 B6 C4 D2 D5 D6 
2253	8	A1 A3 B2 B6 C1 C4 D5 D6 
2254	8	A3 B1 B2 B6 C1 C4 D5 D6 
2255	8	A3 B2 B6 C1 C3 C4 D5 D6 
2256	8	A3 B2 B6 C1 C4 D2 D5 D6 
2257	8	A1 A3 A5 B6 C4 C5 D5 D6 
2258	8	A3 A5 B1 B6 C4 C5 D5 D6 
2259	8	A3 A5 B6 C3 C4 C5 D5 D6 
2260	8	A3 A5 B6 C4 C5 D2 D5 D6 
2261	8	A1 A3 B6 C1 C4 C5 D5 D6 
2262	8	A3 B1 B6 C1 C4 C5 D5 D6 
2263	8	A3 B6 C1 C3 C4 C5 D5 D6 
2264	8	A3 B6 C1 C4 C5 D2 D5 D6 
2265	8	A1 A2 A3 A6 B4 C4 C5 D6 
2266	8	A2 A3 A6 B4 C3 C4 C5 D6 
2267	8	A2 A3 A6 B4 C4 C5 D2 D6 
2268	8	A1 A2 A3 A6 B4 C5 C6 D6 
2269	8	A2 A3 A6 B4 C3 C5 C6 D6 
2270	8	A2 A3 A6 B4 C5 C6 D2 D6 
2271	8	A2 A3 A5 A6 B4 C4 D3 D6 
2272	8	A1 A3 B4 B6 C1 C5 D5 D6 
2273	8	A3 B1 B4 B6 C1 C5 D5 D6 
2274	8	A3 B4 B6 C1 C3 C5 D5 D6 
2275	8	A3 B4 B6 C1 C5 D2 D5 D6 
2276	8	A1 A3 B4 B6 C1 C4 D5 D6 
2277	8	A3 B4 B6 C1 C3 C4 D5 D6 
2278	8	A3 B4 B6 C1 C4 D2 D5 D6 
2279	8	A2 A5 B1 B2 B3 B6 C4 D5 
2280	8	A2 A5 B2 B3 B6 C4 D3 D5 
2281	8	A2 A5 B2 B3 B6 C4 D4 D5 
2282	8	A2 A5 A6 B2 B4 C6 D4 D5 
2283	8	A1 A2 A6 B2 B4 C5 C6 D5 
2284	8	A2 A6 B1 B2 B4 C5 C6 D5 
2285	8	A2 A6 B2 B4 C5 C6 D2 D5 
2286	8	A2 A6 B2 B4 C5 C6 D3 D5 
2287	8	A2 A6 B2 B4 C5 C6 D4 D5 
2288	8	A1 A2 B2 B4 B6 C5 C6 D5 
2289	8	A2 B1 B2 B4 B6 C5 C6 D5 
2290	8	A2 B2 B4 B6 C5 C6 D2 D5 
2291	8	A2 B2 B4 B6 C5 C6 D3 D5 
2292	8	A2 A5 B2 B6 C4 C6 D4 D5 
2293	8	A1 A2 B2 B6 C4 C5 C6 D5 
2294	8	A2 B1 B2 B6 C4 C5 C6 D5 
2295	8	A2 B2 B6 C3 C4 C5 C6 D5 
2296	8	A2 B2 B6 C4 C5 C6 D2 D5 
2297	8	A2 B2 B6 C4 C5 C6 D3 D5 
2298	8	A2 B2 B6 C4 C5 C6 D4 D5 
2299	8	A1 A6 B2 B4 C1 C4 D1 D5 
2300	8	A6 B2 B4 C1 C3 C4 D1 D5 
2301	8	A6 B2 B4 C1 C4 D1 D2 D5 
2302	8	A1 A3 A5 B1 B2 B4 D1 D5 
2303	8	A2 A3 A5 B1 B2 B4 D1 D5 
2304	8	A3 A5 B1 B2 B4 C3 D1 D5 
2305	8	A3 A5 B1 B2 B4 D1 D2 D5 
2306	8	A1 A3 A5 B4 B6 C4 D1 D5 
2307	8	A3 A5 B4 B6 C3 C4 D1 D5 
2308	8	A3 A5 B4 B6 C4 D1 D2 D5 
2309	8	A1 A5 B1 B4 B6 C4 D1 D5 
2310	8	A5 B1 B4 B6 C3 C4 D1 D5 
2311	8	A5 B1 B4 B6 C4 D1 D2 D5 
2312	8	A1 A3 A5 B4 C2 C4 D1 D5 
2313	8	A3 A5 B4 C2 C3 C4 D1 D5 
2314	8	A3 A5 B4 C2 C4 D1 D2 D5 
2315	8	A1 A5 B1 B4 C2 C4 D1 D5 
2316	8	A5 B1 B4 C2 C3 C4 D1 D5 
2317	8	A5 B1 B4 C2 C4 D1 D2 D5 
2318	8	A1 A3 A4 A5 B4 B6 C6 D6 
2319	8	A1 A3 A5 B1 B4 B6 C6 D6 
2320	8	A1 A3 A5 B4 B6 C6 D5 D6 
2321	8	A1 A3 A4 A5 B6 C1 D3 D6 
2322	8	A1 A3 A5 B6 C1 D2 D3 D6 
2323	8	A1 A3 A4 B5 B6 C1 D3 D6 
2324	8	A1 A3 B5 B6 C1 D2 D3 D6 
2325	8	A1 A3 A4 B6 C1 D3 D4 D6 
2326	8	A1 A3 B6 C1 D2 D3 D4 D6 
2327	8	A1 A2 B2 B3 B6 C4 C5 D5 
2328	8	A1 A4 A5 B2 C1 D1 D5 D6 
2329	8	A1 A5 B1 B2 C1 D1 D5 D6 
2330	8	A1 A5 B2 C1 C6 D1 D5 D6 
2331	8	A1 A5 B2 C1 D1 D4 D5 D6 
2332	8	A1 A4 B2 B5 C4 C5 D1 D5 
2333	8	A1 B1 B2 B5 C4 C5 D1 D5 
2334	8	A1 B2 B5 B6 C4 C5 D1 D5 
2335	8	A1 B2 B5 C4 C5 C6 D1 D5 
2336	8	A1 B2 B5 C4 C5 D1 D3 D5 
2337	8	A4 B2 B5 C3 C4 C5 D1 D5 
2338	8	B2 B5 B6 C3 C4 C5 D1 D5 
2339	8	B2 B5 C3 C4 C5 C6 D1 D5 
2340	8	B2 B5 C3 C4 C5 D1 D3 D5 
2341	8	A4 B2 B5 C4 C5 D1 D2 D5 
2342	8	B1 B2 B5 C4 C5 D1 D2 D5 
2343	8	B2 B5 B6 C4 C5 D1 D2 D5 
2344	8	B2 B5 C4 C5 C6 D1 D2 D5 
2345	8	B2 B5 C4 C5 D1 D2 D3 D5 
2346	8	A2 A4 B3 C3 C4 C5 D1 D5 
2347	8	A2 B3 B6 C3 C4 C5 D1 D5 
2348	8	A2 B3 C3 C4 C5 C6 D1 D5 
2349	8	A2 B3 C3 C4 C5 D1 D3 D5 
2350	8	A2 B3 C3 C4 C5 D1 D4 D5 
2351	8	A2 A4 B3 C1 C3 C4 C5 D1 
2352	8	A2 B1 B3 C1 C3 C4 C5 D1 
2353	8	A2 B3 C1 C3 C4 C5 D1 D3 
2354	8	A2 B3 C1 C3 C4 C5 D1 D4 
2355	8	A2 A5 B1 B2 B3 C3 C4 D5 
2356	8	A2 A5 B2 B3 B4 C3 C4 D5 
2357	8	A2 A5 B2 B3 C3 C4 D3 D5 
2358	8	A2 A5 A6 B2 B5 C4 D4 D5 
2359	8	A2 A4 A5 B2 B5 C3 C4 D5 
2360	8	A2 A5 B1 B2 B5 C3 C4 D5 
2361	8	A2 A5 B2 B4 B5 C3 C4 D5 
2362	8	A2 A5 B2 B5 C3 C4 C6 D5 
2363	8	A2 A5 B2 B5 C3 C4 D3 D5 
2364	8	A2 A5 B2 B5 C3 C4 D4 D5 
2365	8	A2 B2 B3 C3 C4 C5 C6 D5 
2366	8	A2 A6 B1 B2 B5 C4 C5 D5 
2367	8	A2 A6 B2 B5 C4 C5 D4 D5 
2368	8	A2 A4 B2 B5 C3 C4 C5 D5 
2369	8	A2 B1 B2 B5 C3 C4 C5 D5 
2370	8	A2 B2 B4 B5 C3 C4 C5 D5 
2371	8	A2 B2 B5 C3 C4 C5 C6 D5 
2372	8	A2 B2 B5 C3 C4 C5 D3 D5 
2373	8	A2 B2 B5 C3 C4 C5 D4 D5 
2374	8	A1 A4 A5 B2 B5 C4 D1 D5 
2375	8	A1 A5 B1 B2 B5 C4 D1 D5 
2376	8	A1 A5 B2 B5 C4 C6 D1 D5 
2377	8	A1 A5 B2 B5 C4 D1 D3 D5 
2378	8	A1 A5 B2 B5 C4 D1 D4 D5 
2379	8	A1 A6 B1 B2 B5 C4 D1 D5 
2380	8	A1 A6 B2 B5 C4 D1 D4 D5 
2381	8	A1 B1 B2 C1 D1 D4 D5 D6 
2382	8	A2 B1 B2 B5 B6 C1 D1 D6 
2383	8	A2 A6 B2 C1 C6 D1 D4 D5 
2384	8	A3 A4 A5 B2 B4 B5 C1 D6 
2385	8	A3 A5 B2 B4 B5 B6 C1 D6 
2386	8	A3 A5 B2 B4 B5 C1 D5 D6 
2387	8	A3 A4 B2 B4 B5 C1 C5 D6 
2388	8	A3 B2 B4 B5 C1 C5 D5 D6 
2389	8	A3 A4 B2 B4 B5 C1 D3 D6 
2390	8	A3 B2 B4 B5 C1 D3 D5 D6 
2391	8	A3 A4 B2 B4 B5 C6 D3 D6 
2392	8	A3 B2 B4 B5 B6 C6 D3 D6 
2393	8	A3 B2 B4 B5 C6 D3 D5 D6 
2394	8	A3 A6 B1 B4 C5 D3 D5 D6 
2395	8	A3 A4 A6 B1 B4 C5 D4 D6 
2396	8	A3 A6 B1 B4 C5 D4 D5 D6 
2397	8	A1 A3 A4 A6 B4 B5 C1 D6 
2398	8	A1 A3 A4 A6 B4 B5 C6 D6 
2399	8	A1 A3 A6 B5 C1 D1 D3 D6 
2400	8	A3 B3 B4 C1 C4 C5 C6 D1 
2401	8	A3 A6 B1 B4 C1 C4 D5 D6 
2402	8	A3 B1 B2 B5 C4 C5 D5 D6 
2403	8	A3 A6 B1 B5 C4 C5 D5 D6 
2404	8	A1 A3 A6 B1 C1 D1 D3 D6 
2405	8	A1 A6 B1 C1 C3 D1 D3 D6 
2406	8	A1 A6 B5 C1 C3 D1 D3 D6 
2407	8	A1 A3 A6 C1 D1 D3 D4 D6 
2408	8	A1 A6 C1 C3 D1 D3 D4 D6 
2409	8	A1 A3 A5 B3 C4 D1 D3 D6 
2410	8	A1 A5 B3 C3 C4 D1 D3 D6 
2411	8	A1 A3 A5 C4 C6 D1 D3 D6 
2412	8	A1 A5 C3 C4 C6 D1 D3 D6 
2413	8	A1 B4 B5 B6 C6 D1 D3 D6 
2414	8	A1 B4 B6 C6 D1 D3 D4 D6 
2415	8	A3 A5 B2 B4 B6 C1 D4 D6 
2416	8	A3 B2 B4 C1 C2 D3 D5 D6 
2417	8	A3 B2 B4 B6 C6 D3 D4 D6 
2418	8	A1 A3 B1 B4 B5 B6 C1 D6 
2419	8	A1 A3 B1 B4 B6 C1 D4 D6 
2420	8	A1 A3 B1 B4 B6 C1 D5 D6 
2421	8	A1 A3 B1 B4 B5 B6 C6 D6 
2422	8	A1 A3 B1 B4 B6 C6 D4 D6 
2423	8	A3 A5 A6 B1 B4 C5 D5 D6 
2424	8	A3 A6 B1 B4 C1 C5 D5 D6 
2425	8	A3 A5 B1 B4 B6 C5 D5 D6 
2426	8	A1 A3 B1 B4 B6 C1 C6 D6 
2427	8	A1 A3 B1 B4 B6 C6 D3 D6 
2428	8	A1 A2 A3 B4 B6 C6 D5 D6 
2429	8	A2 A6 B1 B5 C1 C4 C5 D6 
2430	8	A2 A6 B1 B5 C4 C5 D5 D6 
2431	8	A1 B2 B6 C1 C4 C5 D1 D5 
2432	8	A1 B2 B6 C4 C5 D1 D3 D5 
2433	8	B2 B6 C1 C3 C4 C5 D1 D5 
2434	8	B2 B6 C3 C4 C5 D1 D3 D5 
2435	8	B2 B6 C1 C4 C5 D1 D2 D5 
2436	8	B2 B6 C4 C5 D1 D2 D3 D5 
2437	8	A5 B1 B6 C3 C4 C5 D1 D5 
2438	8	B1 B6 C1 C3 C4 C5 D1 D5 
2439	8	B1 B6 C3 C4 C5 D1 D3 D5 
2440	8	B1 B6 C3 C4 C5 D1 D4 D5 
2441	8	A2 A3 B1 B2 B4 C5 D1 D5 
2442	8	A6 B1 B4 C5 C6 D1 D4 D5 
2443	8	A1 B2 B5 C1 C5 C6 D1 D5 
2444	8	B2 B5 C1 C3 C5 C6 D1 D5 
2445	8	B2 B5 C1 C5 C6 D1 D2 D5 
2446	8	A1 B2 B5 C1 C5 D1 D3 D5 
2447	8	B2 B5 C1 C3 C5 D1 D3 D5 
2448	8	B2 B5 C1 C5 D1 D2 D3 D5 
2449	8	A1 A6 B1 B5 C4 C5 D1 D5 
2450	8	A6 B1 B5 C4 C5 D1 D2 D5 
2451	8	A6 B1 B5 C4 C5 D1 D4 D5 
2452	8	A1 B1 B5 C2 C4 C5 D1 D5 
2453	8	B1 B5 C2 C4 C5 D1 D2 D5 
2454	8	B1 B5 C2 C4 C5 D1 D4 D5 
2455	8	A6 B1 B6 C4 C5 D1 D4 D5 
2456	8	B1 B6 C2 C4 C5 D1 D4 D5 
2457	8	A1 B2 B6 C1 C5 C6 D1 D5 
2458	8	B2 B6 C1 C3 C5 C6 D1 D5 
2459	8	B2 B6 C1 C5 C6 D1 D2 D5 
2460	8	B2 B6 C1 C5 C6 D1 D4 D5 
2461	8	A3 B2 B3 B6 C4 C5 D4 D5 
2462	8	A1 A3 B2 B3 B6 C1 C5 D3 
2463	8	A3 B2 B3 B4 B6 C1 C5 D3 
2464	8	A3 B2 B3 B6 C1 C3 C5 D3 
2465	8	A3 B2 B3 B6 C1 C5 D2 D3 
2466	8	A3 B2 B3 B6 C1 C5 D3 D4 
2467	8	A5 B2 B6 C1 C6 D1 D4 D5 
